pixel_id,timestamp,test,gatewayId,bridgeId,zone_name,packet_counter,signal_strength,temperature,nfpkt,interal_oscillation,unload_timestamp
T2286,1683905709111,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,148,64,23.5,1,1324.2681,null
T2286,1683905728738,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,151,66,23.5,1,1329.2681,null
T2286,1683905746423,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,154,67,23.5,1,1326.2681,null
T2286,1683905765683,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,157,67,23.5,2,1327.2681,null
T2286,1683905815137,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,163,68,24,1,1323.2681,null
T2286,1683905858782,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,169,73,24,2,1325.2681,null
T2286,1683905976167,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,187,68,24,2,1329.2681,null
T2286,1683906016012,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,193,64,24,2,1329.2681,null
T2286,1683906139644,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,211,69,24,1,1337.2681,null
T2286,1683906190399,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,218,69,24,0,1326.2681,null
T2286,1683906226975,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,224,69,24,2,1325.2681,null
T2287,1683905389408,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,163,85,24.5,0,2327.2886,null
T2287,1683905555035,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,226,83,24.5,0,2325.4387,null
T2287,1683904650400,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,182,72,23.5,2,2390.143,null
T2287,1683904787035,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,217,75,23.5,1,2376.143,null
T2287,1683905061479,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,31,79,23.5,3,2293.2886,null
T2287,1683905081093,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,37,72,24,0,2319.2886,null
T2287,1683905144937,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,67,71,24,3,2321.4387,null
T2287,1683905158762,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,73,72,24,2,2329.4387,null
T2287,1683905208296,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,95,76,24,1,2323.4387,null
T2287,1683905244858,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,108,77,24,3,2331.4387,null
T2287,1683905275749,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,119,77,24,1,2320.4387,null
T2287,1683905296249,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,127,69,24,1,2323.4387,null
T2287,1683905334326,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,141,77,24,4,2325.4387,null
T2287,1683905352992,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,149,76,24,2,2326.4387,null
T2287,1683905372133,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,157,72,24,4,2323.4387,null
T2287,1683905389408,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,163,71,24.5,4,2327.2886,null
T2287,1683905428145,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,177,75,24.5,3,2320.4387,null
T2287,1683905448028,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,185,74,24.5,2,2327.4387,null
T2287,1683905555035,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,226,75,24.5,2,2325.4387,null
T2287,1683905579983,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,235,72,24.5,2,2330.4387,null
T2287,1683905661195,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,9,77,24.5,3,2325.4387,null
T2287,1683905750148,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,44,74,24.5,1,2321.4387,null
T2287,1683905764337,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,50,73,24.5,2,2337.4387,null
T2287,1683905795353,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,63,73,24.5,2,2330.4387,null
T2287,1683905859969,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,87,75,24.5,2,2319.4387,null
T2287,1683905892664,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,99,72,24.5,1,2328.4387,null
T2287,1683905918935,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,109,72,24.5,3,2324.4387,null
T2287,1683905938072,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,117,74,24.5,2,2318.4387,null
T2287,1683905953636,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,124,72,24.5,1,2324.4387,null
T2287,1683905979975,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,133,73,24.5,2,2322.4387,null
T2287,1683905995261,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,139,72,24.5,2,2319.4387,null
T2287,1683906017703,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,148,73,24.5,2,2318.4387,null
T2287,1683906041507,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,157,72,24.5,1,2320.2886,null
T2287,1683906142392,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,193,71,25,4,2323.2886,null
T2287,1683906160913,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,199,72,25,2,2319.4387,null
T2287,1683906229637,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,226,72,25,4,2321.2886,null
T2287,1683906245174,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,231,70,25,3,2320.4387,null
T2287,1683906260086,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,237,70,25,5,2318.4387,null
T2287,1683905374648,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,158,78,24,0,2320.4387,null
T2287,1683905558798,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,227,77,24.5,0,2322.4387,null
T2288,1683905144180,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,179,85,23.5,0,1197.1135,null
T2288,1683905787659,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,249,86,24,0,1195.5175,null
T2288,1683905865501,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,31,83,24,1,1192.5175,null
T2288,1683904694102,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,80,75,22.5,2,1078.513,null
T2288,1683904710881,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,83,73,22.5,0,1077.513,null
T2288,1683904734774,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,87,73,22.5,1,1076.513,null
T2288,1683904774147,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,94,72,22.5,2,1082.513,null
T2288,1683905006800,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,111,73,23,0,1203.6676,null
T2288,1683905144180,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,179,71,23.5,4,1197.1135,null
T2288,1683905160811,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,188,74,23.5,2,1193.1135,null
T2288,1683905177435,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,196,73,23.5,1,1213.6676,null
T2288,1683905194539,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,204,75,23.5,2,1204.6676,null
T2288,1683905231463,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,223,72,23.5,3,1201.6676,null
T2288,1683905265022,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,243,74,23.5,2,1201.1135,null
T2288,1683905330571,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,24,72,23.5,4,1203.6676,null
T2288,1683905346910,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,31,75,23.5,2,1199.6676,null
T2288,1683905366047,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,40,73,23.5,1,1201.5175,null
T2288,1683905404922,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,62,77,23.5,4,1194.6676,null
T2288,1683905422072,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,69,73,23.5,2,1197.6676,null
T2288,1683905458468,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,89,74,23.5,1,1195.6676,null
T2288,1683905491004,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,104,73,23.5,0,1198.2637,null
T2288,1683905524491,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,121,73,23.5,5,1205.1135,null
T2288,1683905544906,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,131,74,23.5,3,1197.1135,null
T2288,1683905562505,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,140,73,23.5,1,1202.1135,null
T2288,1683905581073,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,150,76,23.5,3,1201.1135,null
T2288,1683905618871,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,170,73,23.5,2,1194.6676,null
T2288,1683905636183,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,178,75,23.5,1,1197.6676,null
T2288,1683905677428,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,196,77,23.5,4,1196.6676,null
T2288,1683905732975,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,223,76,23.5,2,1193.6676,null
T2288,1683905748260,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,229,77,24,1,1195.5175,null
T2288,1683905763094,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,237,76,24,3,1196.5175,null
T2288,1683905829487,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,12,76,24,1,1205.5175,null
T2288,1683905847161,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,21,77,24,2,1194.5175,null
T2288,1683905883150,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,38,77,24,3,1188.5175,null
T2288,1683905897704,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,45,74,24,4,1188.5175,null
T2288,1683905914379,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,53,74,24,1,1191.5175,null
T2288,1683905931732,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,62,75,24,5,1184.5175,null
T2288,1683905960425,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,75,76,24,2,1192.1135,null
T2288,1683906039931,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,114,76,24,3,1191.5175,null
T2288,1683906159392,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,172,76,24,3,1197.1135,null
T2288,1683906234239,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,211,74,24.5,2,1193.5175,null
T2288,1683905603667,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,162,81,23.5,0,1198.1135,null
T2288,1683906039931,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,114,85,24,0,1191.5175,null
T2288,1683904683154,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,78,84,22.5,0,1075.513,null
T2288,1683905179928,test_1,GW0CDC7EDB200C,671E77344434,FastSorter,197,83,23.5,0,1199.6676,null
T2288,1683906039931,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,114,83,24,0,1191.5175,null
T2288,1683905215302,test_1,GW0CDC7EDB200C,D088ED75B4E3,GMReceiving,214,81,23.5,0,1199.6676,null
T2289,1683905208618,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,207,83,23.5,3,1932.933,null
T2289,1683905240779,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,221,81,23.5,0,1934.7828,null
T2289,1683905705145,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,176,81,24,2,1934.7828,null
T2289,1683904773172,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,128,68,22,0,1215.6676,null
T2289,1683905011348,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,137,77,22.5,0,1925.3789,null
T2289,1683905050567,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,152,74,22.5,2,1915.3789,null
T2289,1683905130962,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,181,74,23,2,1927.7828,null
T2289,1683905165136,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,192,70,23,2,1936.7828,null
T2289,1683905183172,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,198,71,23.5,4,1931.7828,null
T2289,1683905197946,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,203,71,23.5,2,1930.933,null
T2289,1683905240779,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,221,74,23.5,2,1934.7828,null
T2289,1683905398209,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,37,76,24,2,1945.933,null
T2289,1683905413168,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,44,74,24,0,1932.7828,null
T2289,1683905429875,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,51,74,24,3,1930.7828,null
T2289,1683905444723,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,57,74,24,2,1930.933,null
T2289,1683905481082,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,72,73,24,2,1943.933,null
T2289,1683905513750,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,88,71,24,6,1936.933,null
T2289,1683905559370,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,109,73,24,5,1944.933,null
T2289,1683905573899,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,116,72,24,5,1929.933,null
T2289,1683905603710,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,130,73,24,2,1931.7828,null
T2289,1683905620122,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,137,72,24,2,1934.7828,null
T2289,1683905653462,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,155,75,24,4,1932.7828,null
T2289,1683905671299,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,162,75,24,3,1936.933,null
T2289,1683905705145,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,176,75,24,3,1934.7828,null
T2289,1683905768224,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,204,77,24,2,1928.7828,null
T2289,1683905784950,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,211,75,24,6,1935.7828,null
T2289,1683905835610,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,231,78,24,2,1925.7828,null
T2289,1683905862679,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,242,75,24,4,1939.933,null
T2289,1683905927920,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,13,76,24.5,4,1928.7828,null
T2289,1683905976659,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,34,76,24.5,4,1927.7828,null
T2289,1683905990649,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,39,76,24.5,1,1921.7828,null
T2289,1683906006421,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,46,77,24.5,2,1918.7828,null
T2289,1683906023342,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,53,75,24.5,2,1927.7828,null
T2289,1683906182707,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,119,77,24.5,4,1919.7828,null
T2289,1683906198704,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,126,76,24.5,3,1922.7828,null
T2289,1683906038656,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,60,88,24.5,0,1921.7828,null
T2289,1683905034295,test_1,GW0CDC7EDB200C,D088ED75B4E3,GMReceiving,145,82,22.5,0,1916.3789,null
T2290,1683905119593,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,149,82,23,0,1379.5684,null
T2290,1683905164414,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,163,83,23.5,0,1400.1224,null
T2290,1683905198613,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,172,85,23.5,0,1398.1224,null
T2290,1683905524168,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,34,85,24,0,1417.1224,null
T2290,1683905575575,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,56,82,24,0,1412.1224,null
T2290,1683905696998,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,94,85,24,0,1412.1224,null
T2290,1683904631556,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,19,75,22.5,2,1595.1733,null
T2290,1683904663997,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,29,73,22.5,2,1601.1733,null
T2290,1683904747117,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,54,74,22.5,3,1594.1733,null
T2290,1683904769444,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,61,74,22.5,3,1592.1733,null
T2290,1683905262952,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,194,85,23.5,1,1406.1224,null
T2290,1683905387480,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,239,81,24,0,1409.1224,null
T2290,1683905427714,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,254,76,24,0,1412.1224,null
T2290,1683905530616,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,36,84,24,0,1411.1224,null
T2290,1683905575575,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,56,77,24,0,1412.1224,null
T2290,1683905603490,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,66,75,24,0,1420.2726,null
T2290,1683905751769,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,111,80,24,1,1407.1224,null
T2290,1683905783001,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,121,79,24,3,1415.1224,null
T2290,1683905865395,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,144,84,24.5,2,1398.5684,null
T2290,1683905879096,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,148,81,24.5,0,1396.5684,null
T2290,1683905913890,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,159,81,24.5,3,1397.7185,null
T2290,1683905932540,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,163,82,24.5,1,1391.5684,null
T2290,1683905987886,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,180,84,24.5,1,1392.5684,null
T2290,1683906183036,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,236,79,24.5,1,1388.9723,null
T2290,1683906264576,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,3,74,24.5,0,1406.1224,null
T2290,1683906281239,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,7,72,24.5,1,1415.1224,null
T2291,1683904900719,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,75,81,22.5,0,2201.6882,null
T2291,1683905247495,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,159,81,24,1,2232.9883,null
T2291,1683905422622,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,222,80,24,2,2228.8384,null
T2291,1683905491412,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,249,80,24,3,2228.8384,null
T2291,1683905508122,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,0,80,24,0,2228.8384,null
T2291,1683905729299,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,90,82,24.5,1,2225.8384,null
T2291,1683906231274,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,46,84,24.5,0,2229.9883,null
T2291,1683906299938,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,75,83,24.5,0,2223.2422,null
T2291,1683904825105,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,64,72,22.5,0,2250.9883,null
T2291,1683904954400,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,84,78,22.5,1,2203.6882,null
T2291,1683905037702,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,98,70,23.5,0,2257.9883,null
T2291,1683905145042,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,129,72,24,2,2229.8384,null
T2291,1683905166110,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,133,71,24,1,2234.8384,null
T2291,1683905199252,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,143,69,24,2,2232.8384,null
T2291,1683905216376,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,148,70,24,1,2230.8384,null
T2291,1683905262516,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,164,77,24,1,2229.8384,null
T2291,1683905282026,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,172,78,24,4,2228.8384,null
T2291,1683905312235,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,183,77,24,3,2231.8384,null
T2291,1683905359449,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,197,72,24,1,2226.8384,null
T2291,1683905422622,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,222,71,24,3,2228.8384,null
T2291,1683905439038,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,227,77,24,4,2225.8384,null
T2291,1683905551268,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,17,74,24,4,2228.8384,null
T2291,1683905598726,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,37,73,24.5,3,2228.8384,null
T2291,1683905614470,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,44,72,24.5,5,2228.8384,null
T2291,1683905766169,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,105,73,24.5,2,2233.8384,null
T2291,1683905781104,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,112,73,24.5,4,2225.8384,null
T2291,1683905797033,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,119,75,24.5,3,2239.9883,null
T2291,1683905810890,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,125,73,24.5,4,2224.8384,null
T2291,1683905844941,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,139,74,24.5,3,2239.9883,null
T2291,1683905877813,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,154,74,24.5,4,2242.9883,null
T2291,1683905894496,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,161,74,24.5,2,2237.9883,null
T2291,1683905915029,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,169,73,24.5,4,2223.8384,null
T2291,1683905930972,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,176,73,24.5,3,2224.8384,null
T2291,1683905963477,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,191,74,24.5,3,2222.8384,null
T2291,1683905981928,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,197,74,24.5,2,2222.8384,null
T2291,1683906149969,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,12,76,24.5,4,2230.8384,null
T2291,1683906214772,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,39,75,24.5,1,2230.8384,null
T2291,1683906228708,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,45,74,24.5,2,2229.9883,null
T2291,1683905656779,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,61,79,24.5,0,2227.8384,null
T2291,1683905713927,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,83,80,24.5,0,2225.8384,null
T2291,1683905993440,test_1,GW0CDC7EDB200C,61DDE8F31239,FastSorter,202,81,24.5,0,2222.8384,null
T2291,1683905384714,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,207,79,24,0,2225.8384,null
T2291,1683905535145,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,10,78,24,0,2234.8384,null
T2291,1683905745064,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,97,75,24.5,1,2227.8384,null
T2291,1683905993440,test_1,GW0CDC7EDB200C,6EE5945E8B73,FastSorter,202,76,24.5,0,2222.8384,null
T2292,1683905007671,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,121,86,23.5,0,1651.8777,null
T2292,1683905402289,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,51,83,24,0,1607.7275,null
T2292,1683905577428,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,145,81,24,0,1620.7275,null
T2292,1683906160576,test_1,GW0CDC7EDB200C,2B9CA06C53B2,FastSorter,167,83,25,1,1640.8777,null
T2292,1683904622310,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,39,72,23.5,2,1637.8777,null
T2292,1683904723357,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,73,73,23.5,2,1635.8777,null
T2292,1683904788377,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,96,76,23.5,1,1638.8777,null
T2292,1683904810629,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,102,72,23.5,2,1634.8777,null
T2292,1683905003272,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,119,70,23.5,0,1647.8777,null
T2292,1683905056438,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,138,70,23.5,5,1641.8777,null
T2292,1683905092578,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,155,68,23.5,2,1649.8777,null
T2292,1683905189830,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,199,68,24,6,1637.8777,null
T2292,1683905225439,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,217,68,24,3,1638.8777,null
T2292,1683905282355,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,245,71,24,4,1625.3235,null
T2292,1683905301440,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,255,70,24,4,1607.1733,null
T2292,1683905348536,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,23,71,24,5,1608.1733,null
T2292,1683905368052,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,33,68,24,4,1612.3235,null
T2292,1683905390807,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,44,74,24,5,1607.5774,null
T2292,1683905417107,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,59,67,24,6,1607.7275,null
T2292,1683905495779,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,99,70,24,5,1608.7275,null
T2292,1683905525793,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,116,69,24,6,1609.7275,null
T2292,1683905543601,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,127,69,24,6,1610.7275,null
T2292,1683905612341,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,163,71,24.5,2,1621.7275,null
T2292,1683905628211,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,172,69,24.5,4,1620.7275,null
T2292,1683905657854,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,188,70,24.5,5,1617.7275,null
T2292,1683905672115,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,194,70,24.5,3,1617.7275,null
T2292,1683905688321,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,200,69,24.5,4,1621.7275,null
T2292,1683905802586,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,0,71,24.5,3,1613.7275,null
T2292,1683905819545,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,7,72,24.5,4,1628.7275,null
T2292,1683905852814,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,23,71,24.5,4,1612.7275,null
T2292,1683905885759,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,37,72,24.5,3,1613.7275,null
T2292,1683905903673,test_1,GW0CDC7EDB200C,575345CE2154,GMReceiving,46,70,24.5,4,1613.7275,null
